PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-N2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DN2 - INF),LOG(DN2 - 1 bar)
4.97,7.33,1.48,2948.78,0.679,0.983,11.0298,58.06,29.03,6.45,6.45,0,0,0,-4.181842385,-4.221826187
10.06,12.2,1.21,3555.92,0.719,1.247,9.8112,64,28,8,0,0,0,0,-3.654620791,-3.694449094
6.68,7.04,1.05,4290.09,0.708,1.167,10.2056,64,28,8,0,0,0,0,-3.712155092,-3.751076547
7.12,8.65,1.21,2378.07,0.667,0.973,11.5131,60.71,32.14,7.14,0,0,0,0,-3.839465765,-3.939190988
9.35,14.16,1.51,3896.31,0.746,1.43,12.1608,60.71,32.14,7.14,0,0,0,0,-3.809759393,-3.911121118
6.57,11.69,1.78,4986.31,0.769,1.623,9.7558,64.52,29.03,6.45,0,0,0,0,-3.609544604,-3.477895581
10.06,12.16,1.21,3102.92,0.707,1.145,10.2744,61.54,26.92,7.69,3.85,0,0,0,-3.609283804,-3.751280109
10.59,26.47,2.5,3960.82,0.792,1.798,11.1973,61.54,26.92,7.69,3.85,0,0,0,-3.589652662,-3.617986541
6.65,7.09,1.07,3530.83,0.696,1.071,10.2617,61.54,26.92,7.69,3.85,0,0,0,-3.777331941,-3.821529007
5.67,6.75,1.19,1991.46,0.622,0.823,13.5942,57.14,37.14,5.71,0,0,0,0,-3.859610352,-3.825710561
7.29,10.52,1.44,2918.52,0.69,1.074,9.8864,58.62,31.03,6.9,3.45,0,0,0,-3.661629749,-3.664820571
7.92,8.6,1.09,2634.28,0.687,1.016,11.143,61.54,26.92,7.69,3.85,0,0,0,-3.853681422,-3.793918987
7.03,10.13,1.44,3209.69,0.716,1.203,10.3454,63.16,26.32,10.53,0,0,0,0,-3.756771965,-3.739236804
7.51,7.74,1.03,2051.11,0.661,0.92,12.5918,63.16,26.32,10.53,0,0,0,0,-3.996206625,-4.048948808
6.97,8.93,1.28,5544.54,0.762,1.518,8.4981,63.16,26.32,10.53,0,0,0,0,-3.197756921,-3.17693067
7.63,7.89,1.03,1771.66,0.626,0.812,14.594,59.09,31.82,9.09,0,0,0,0,-4.111911903,-4.206744027
11.05,11.26,1.02,1514.17,0.642,0.785,13.4607,56,20,8,16,0,0,0,-4.091125117,-3.931427807
7.58,7.84,1.03,1737.25,0.636,0.818,13.605,57.14,28.57,14.29,0,0,0,0,-4.145998451,-4.160777934
6.97,9.47,1.36,2374.26,0.681,1.004,11.6943,65,20,15,0,0,0,0,-3.719487503,-3.704653358
7.2,7.57,1.05,1553.51,0.618,0.753,14.9437,65,20,15,0,0,0,0,-4.204907757,-4.264014634
6.95,9.76,1.41,2346.17,0.679,0.988,12.0466,61.9,23.81,9.52,4.76,0,0,0,-3.613229056,-3.733510818
7.53,7.78,1.03,1431.79,0.614,0.74,14.7232,61.9,23.81,9.52,4.76,0,0,0,-4.221262346,-4.244218665
5.23,8.73,1.67,4974.42,0.732,1.266,9.4092,61.9,23.81,9.52,4.76,0,0,0,-3.483499243,-3.481731857
6.98,9.1,1.3,2141.06,0.663,0.894,13.0514,59.09,22.73,9.09,9.09,0,0,0,-3.882037383,-3.860013315
6.98,9.26,1.33,2053.7,0.668,0.898,12.0816,57.14,19.05,14.29,9.52,0,0,0,-3.767507882,-3.801212667
13.24,13.42,1.01,2193.12,0.687,0.971,16.3008,57.14,19.05,14.29,9.52,0,0,0,-4.132832522,-4.088928656
6.51,8.16,1.25,3060.17,0.704,1.114,10.5392,58.33,29.17,8.33,4.17,0,0,0,-3.921810037,-3.835101689
10.96,13.58,1.24,4044.15,0.764,1.698,9.9302,59.26,40.74,0,0,0,0,0,-3.544449595,-3.505291466
7.11,7.95,1.12,2588.42,0.679,0.995,11.1956,51.85,33.33,7.41,7.41,0,0,0,-3.923300698,-3.946046912
10.51,10.7,1.02,2027.14,0.643,0.855,18.1956,51.85,33.33,7.41,7.41,0,0,0,-4.647414918,-4.510815349
8.45,8.62,1.02,840.78,0.538,0.552,11.8618,53.57,32.14,7.14,7.14,0,0,0,-3.810259742,-3.842538305
7.02,10.12,1.44,3237.18,0.715,1.203,10.0954,63.16,26.32,10.53,0,0,0,0,-3.594867992,-3.596167075
7.75,7.97,1.03,654.39,0.566,0.647,13.9523,57.69,34.62,7.69,0,0,0,0,-4.276569946,-3.579351625
10.8,11,1.02,1775.17,0.637,0.773,16.9891,56,20,8,16,0,0,0,-4.301477624,-4.157797976
5.39,6.69,1.24,1312.12,0.54,0.556,11.1785,63.16,26.32,10.53,0,0,0,0,-3.180190892,-3.20369281
7.52,7.75,1.03,2115.12,0.663,0.924,12.7047,63.16,26.32,10.53,0,0,0,0,-4.0894636,-4.054596863
8.23,10.95,1.33,3695.69,0.722,1.252,9.3585,64,28,8,0,0,0,0,-3.495830417,-3.493615258
7.15,7.48,1.05,1784.11,0.637,0.815,13.6915,57.14,28.57,14.29,0,0,0,0,-3.722230122,-4.117403991
5.18,6.75,1.3,1356.76,0.527,0.562,11.8336,66.67,33.33,0,0,0,0,0,-3.267296175,-3.256290508
6.06,8.21,1.36,3043.66,0.681,0.945,11.2901,64.71,17.65,17.65,0,0,0,0,-3.422446777,-3.494459716
5.44,6.78,1.25,3721.42,0.693,1.012,10.9563,64.71,17.65,17.65,0,0,0,0,-3.28868061,-3.320925227
6.18,11,1.78,1805.16,0.665,0.899,14.058,66.67,20,13.33,0,0,0,0,-3.845589891,-3.837760349
8.28,12.75,1.54,2684.89,0.695,1.024,13.6262,64.71,17.65,17.65,0,0,0,0,-3.593280942,-3.558381215
7.23,12.17,1.68,2783.17,0.702,1.046,11.1544,64.71,17.65,17.65,0,0,0,0,-3.390845571,-3.498510127
7.05,12.62,1.79,3047.54,0.718,1.131,11.5187,64.71,17.65,17.65,0,0,0,0,-3.797159165,-3.835489015
5.53,10.71,1.94,2934.54,0.657,0.939,15.623,70.59,29.41,0,0,0,0,0,-3.80961873,-3.837704485
9,12.93,1.44,2956.26,0.691,1.108,14.9683,70,30,0,0,0,0,0,-3.719495433,-3.719993595
7.09,11.98,1.69,3020.56,0.696,1.119,11.5672,70,30,0,0,0,0,0,-3.630098165,-3.713333588
7.67,10.54,1.37,4829.85,0.766,1.622,9.6131,61.7,31.91,6.38,0,0,0,0,-3.463616888,-3.355277432
12.4,12.92,1.04,3129.4,0.743,1.445,11.9704,61.18,34.12,4.71,0,0,0,0,-3.765161319,-3.774405204
15.61,16.24,1.04,2655.02,0.758,1.565,14.1669,62.5,33.33,4.17,0,0,0,0,-3.906409149,-3.861066872
9.72,11.51,1.18,4433.82,0.751,1.498,9.449,62.62,33.64,3.74,0,0,0,0,-3.665115418,-3.660925262
18.43,25.79,1.4,8120.79,0.926,6.746,2.862,53.06,42.86,4.08,0,0,0,0,-2.663748244,-2.76697475
8.08,9.5,1.18,6007.53,0.78,1.741,8.3996,58.06,29.03,12.9,0,0,0,0,-2.905641741,-3.020224075
15.35,16.2,1.05,3025.85,0.751,1.449,10.9198,59.46,29.73,10.81,0,0,0,0,-3.584853172,-3.546342105
8.26,9.47,1.15,4801.54,0.739,1.411,9.5804,59.46,29.73,10.81,0,0,0,0,-3.147744247,-3.127611609
14.07,16.21,1.15,5357.35,0.835,2.614,8.9742,54.55,39.39,6.06,0,0,0,0,-3.293997043,-3.37431818
14.07,15.98,1.14,4463.8,0.754,1.573,11.2785,54.55,39.39,6.06,0,0,0,0,-3.734750793,-3.672207465
8.18,9.53,1.16,5199.67,0.758,1.532,9.063,54.29,31.43,11.43,2.86,0,0,0,-3.045367093,-3.089575652
8.08,9.51,1.18,4665.7,0.748,1.382,9.349,54.29,25.71,11.43,8.57,0,0,0,-3.062118418,-3.130014952
4.29,5.69,1.33,460.56,0.568,0.621,10.8838,59.26,18.52,22.22,0,0,0,0,-4.180289673,-4.322416426
8.83,9.77,1.11,5707.89,0.778,1.718,8.4648,58.06,29.03,12.9,0,0,0,0,-2.903377232,-3.006265168
3.93,6.84,1.74,2054.38,0.625,0.842,12.8298,62.75,33.33,3.92,0,0,0,0,-4.312394734,-4.291614365
15.66,16.57,1.06,4708.6,0.827,2.328,9.5291,58.06,33.33,8.6,0,0,0,0,-3.41108216,-3.449684789
9.74,10.9,1.12,3016.45,0.717,1.26,11.7499,51.61,38.71,6.45,3.23,0,0,0,-3.789279744,-3.654120613
17.36,21.85,1.26,5034.11,0.861,3.088,9.5503,51.28,38.46,10.26,0,0,0,0,-3.244068198,-3.214700269
8.62,12.08,1.4,4295.45,0.747,1.438,10.7499,51.52,36.36,9.09,3.03,0,0,0,-3.569990783,-3.570071286
7.9,9.92,1.26,3639.52,0.722,1.253,10.8773,50,36.11,11.11,2.78,0,0,0,-3.732363674,-3.728801322
6.09,7.85,1.29,3557.97,0.704,1.172,11.3857,48.72,38.46,10.26,2.56,0,0,0,-3.897307104,-3.928476455
9.89,12.13,1.23,2894.25,0.722,1.194,11.7521,45.71,31.43,11.43,11.43,0,0,0,-3.743045226,-3.973840358
9.38,13.06,1.39,4335.9,0.779,1.734,11.1029,48.28,37.93,13.79,0,0,0,0,-3.380832215,-3.585440151
9.86,11.62,1.18,3517.11,0.739,1.277,10.3264,51.61,25.81,9.68,12.9,0,0,0,-3.759096395,-3.65589627
10.15,17.23,1.7,3674.91,0.807,1.823,10.1363,48.48,21.21,12.12,18.18,0,0,0,-3.610972702,-3.526294544
9.61,11.57,1.2,2683.4,0.711,1.07,12.2267,48.48,21.21,12.12,18.18,0,0,0,-3.770527311,-3.778237274
26.89,29.25,1.09,4934.81,0.884,3.689,8.8273,55.67,34.02,8.25,2.06,0,0,0,-2.967445438,-3.198858551
6.38,8.61,1.35,6085.12,0.77,1.633,9.3035,45.71,37.14,17.14,0,0,0,0,-3.111613025,-3.238145164
18.2,26.52,1.46,8049.5,0.925,6.66,2.8113,53.06,42.86,4.08,0,0,0,0,-2.749610683,-2.820718129
6.56,7.49,1.14,3712.28,0.711,1.152,9.5918,58.62,27.59,10.34,3.45,0,0,0,-3.051874218,-3.18477053
8.01,9.78,1.22,4558.9,0.734,1.354,10.7033,59.46,29.73,10.81,0,0,0,0,-3.269006897,-3.278283872
7.83,9.64,1.23,5336.97,0.766,1.579,8.9224,56.25,28.13,12.5,3.13,0,0,0,-2.9779774,-3.041299352
7.84,9.71,1.24,4464.6,0.742,1.338,9.6384,54.29,25.71,11.43,8.57,0,0,0,-3.165462706,-3.24214218
7.05,8.21,1.17,4806.44,0.74,1.403,10.6882,53.57,32.14,14.29,0,0,0,0,-3.700063849,-3.685130409
6.01,8.16,1.36,5196.11,0.764,1.46,8.9683,51.61,22.58,12.9,12.9,0,0,0,-3.131636662,-3.078083086
7.15,8.1,1.13,4503.68,0.735,1.32,10.6365,55.56,25.93,14.81,3.7,0,0,0,-3.574546394,-3.60995591
5.69,6.57,1.15,4249.8,0.716,1.186,11.2269,59.26,18.52,22.22,0,0,0,0,-3.628284399,-3.722260123
5.28,7.53,1.43,5719.01,0.761,1.553,9.1243,48.48,33.33,12.12,6.06,0,0,0,-3.25276993,-3.207961566
5.81,7.66,1.32,5141.66,0.76,1.446,8.9216,51.61,22.58,12.9,12.9,0,0,0,-3.050156152,-3.168753248
9,10.07,1.12,5508.24,0.772,1.662,8.805,58.06,29.03,12.9,0,0,0,0,-3.036962821,-3.153354717
4.44,5.34,1.2,2979.71,0.685,1.009,13.5361,54.05,24.32,21.62,0,0,0,0,-4.281406157,-4.19004953
10.87,11.69,1.08,2403.91,0.731,1.295,9.1116,51.61,32.26,9.68,6.45,0,0,0,-3.616602845,-3.338579308
10.39,10.99,1.06,1863.1,0.689,0.978,13.0667,48.48,21.21,12.12,18.18,0,0,0,-4.120636246,-4.000777903
7.38,8.27,1.12,4378.66,0.735,1.346,13.1798,58.02,32.1,4.94,4.94,0,0,0,-3.886883632,-3.865374194
10.29,11.59,1.13,2517.59,0.724,1.196,10.545,55.17,27.59,6.9,10.34,0,0,0,-3.502704202,-3.534775974
9.1,10.18,1.12,3218.48,0.716,1.262,11.7407,50,40.63,9.38,0,0,0,0,-3.718851224,-3.76966373
10.29,10.96,1.07,2480.94,0.708,1.159,15.7981,45.71,37.14,5.71,11.43,0,0,0,-4.403285638,-4.213354892
10.78,11.63,1.08,2390.96,0.727,1.297,10.0407,53.13,34.38,6.25,6.25,0,0,0,-3.896487945,-3.899533221
10.67,11.52,1.08,2304.28,0.704,1.194,12.1537,51.43,37.14,11.43,0,0,0,0,-4.024362445,-3.925115634
10.69,11.68,1.09,2652.73,0.749,1.365,8.8858,51.85,25.93,14.81,7.41,0,0,0,-4.012086668,-3.819201675
10.5,11.41,1.09,2508.41,0.735,1.268,10.2716,48.28,27.59,17.24,6.9,0,0,0,-3.800577264,-3.666978958
10.78,11.78,1.09,2308.42,0.726,1.195,9.3305,51.72,24.14,13.79,10.34,0,0,0,-3.714560119,-3.876152557
10.76,11.6,1.08,2143.86,0.715,1.114,9.5656,50,23.33,13.33,13.33,0,0,0,-3.780111206,-3.773282543
9.82,10.98,1.12,2441.37,0.716,1.157,10.8098,45.71,31.43,11.43,11.43,0,0,0,-3.841082804,-3.81299419
9.94,11.68,1.17,2681.79,0.713,1.072,8.9308,48.48,21.21,12.12,18.18,0,0,0,-3.591339848,-3.582224067
5.76,9.46,1.64,2916.13,0.689,0.973,10.9394,52.17,21.74,17.39,8.7,0,0,0,-3.611296784,-3.642908864
7.36,8.13,1.1,1939.31,0.656,0.903,11.9389,53.62,28.99,5.8,11.59,0,0,0,-3.985558603,-3.723559667
8.19,12.5,1.53,3722.94,0.732,1.413,14.4651,62.2,37.8,0,0,0,0,0,-3.688761601,-3.644910295
7.77,8.69,1.12,2068.15,0.647,1.012,13.2608,52.94,47.06,0,0,0,0,0,-3.351144327,-3.342236424
8.53,9.43,1.11,4480.79,0.752,1.662,10.8921,54.29,45.71,0,0,0,0,0,-3.873343788,-3.721554044
5.44,7.16,1.32,3225.89,0.688,1.079,11.1248,55.56,34.57,4.94,4.94,0,0,0,-3.804062343,-3.865396526
7.2,7.84,1.09,1703.35,0.619,0.825,11.3741,60.49,34.57,4.94,0,0,0,0,-3.299242519,-3.446410739
22.64,24.86,1.1,7135.92,0.905,5.411,3.0996,56.16,43.84,0,0,0,0,0,-2.900058096,-2.827686652
7.51,8.65,1.15,3262.29,0.703,1.031,9.5796,55.22,23.88,8.96,0,0,8.96,2.99,-3.691705866,-3.64419093
5.79,8.07,1.39,3449.68,0.702,1.03,9.6803,55.22,23.88,8.96,0,0,8.96,2.99,-3.583701603,-3.568782068
5.96,7.91,1.33,1929.91,0.659,0.832,10.2415,55.22,23.88,8.96,0,0,8.96,2.99,-3.912701912,-3.961707153
11.54,16.05,1.39,4943.74,0.821,2.468,10.4835,60.66,39.34,0,0,0,0,0,-3.45703635,-3.4099239
7.04,8.48,1.2,4190.78,0.734,1.47,12.6979,60.66,39.34,0,0,0,0,0,-3.63504276,-3.61220636
4.41,8.87,2.01,1657.29,0.65,0.867,12.4286,56.92,24.62,18.46,0,0,0,0,-4.079207535,-4.050552225
32.35,42.81,1.32,8862.2,0.962,14.075,1.5405,59.18,40.82,0,0,0,0,0,-2.337321956,-2.377966644
56.19,59.85,1.07,8025.63,0.969,16.454,1.5175,53.25,38.96,7.79,0,0,0,0,-2.241298218,-2.18823305
8.29,9.43,1.14,4891.71,0.762,1.617,9.5709,58.04,36.36,5.59,0,0,0,0,-3.620651628,-3.59772721
55.4,60.08,1.08,7480.04,0.966,14.613,1.5687,46.07,40.45,13.48,0,0,0,0,-2.218025464,-2.24537083
55.66,60.04,1.08,7388.55,0.967,14.254,1.6373,50.62,34.57,4.94,9.88,0,0,0,-2.278956047,-2.272593737
54.24,58.06,1.07,7680.51,0.965,14.741,1.5341,50.52,45.36,4.12,0,0,0,0,-2.22148777,-2.321756764
56.11,58.66,1.05,8516.9,0.975,19.463,1.2018,54.64,39.18,6.19,0,0,0,0,-2.17779495,-2.241756189
42.49,42.96,1.01,8467.07,0.967,15.432,1.4149,54.64,39.18,6.19,0,0,0,0,-2.287323123,-2.238161917
56.67,59.19,1.04,8330.8,0.974,18.642,1.231,52.48,39.6,7.92,0,0,0,0,-2.211980621,-2.160095278
57.09,59.51,1.04,7685.31,0.971,15.269,1.4211,48.62,33.03,11.01,7.34,0,0,0,-2.171308296,-2.217237606
44.64,50.6,1.13,8575.79,0.971,17.937,1.2946,56.99,38.71,4.3,0,0,0,0,-2.155138336,-2.26235481
45.4,47.86,1.05,8593.92,0.972,18.12,1.2916,56.99,38.71,4.3,0,0,0,0,-2.205062815,-2.200561153
59.46,61.89,1.04,8565.24,0.976,20.454,1.1934,56.99,38.71,4.3,0,0,0,0,-2.063798962,-2.126634942
42.56,43.01,1.01,8564.7,0.968,16.173,1.3729,56.99,38.71,4.3,0,0,0,0,-2.254911555,-2.229753116
57.03,59.83,1.05,7986.27,0.97,16.445,1.4829,54.67,37.33,5.33,2.67,0,0,0,-2.194338629,-2.205960391
55.25,57.49,1.04,8223.43,0.973,17.993,1.2344,54.64,35.05,6.19,4.12,0,0,0,-2.239919549,-2.181096795
45.13,51.22,1.13,8225.91,0.969,16.032,1.4315,54.64,35.05,6.19,4.12,0,0,0,-2.203891805,-2.250813827
56.76,59.27,1.04,8234.29,0.974,18.285,1.2745,54.64,35.05,6.19,4.12,0,0,0,-2.252915533,-2.197927582
55.79,58.29,1.04,7769.76,0.97,15.167,1.4368,48.62,33.03,11.01,7.34,0,0,0,-2.087406108,-2.23319966
55.99,60.1,1.07,8166.89,0.969,16.465,1.512,54.43,40.51,5.06,0,0,0,0,-2.252177678,-2.210576253
51.38,53.66,1.04,8297.58,0.964,14.014,1.5911,54.43,40.51,5.06,0,0,0,0,-2.339759063,-2.323922748
44.54,50.11,1.13,8362.64,0.971,17.583,1.2971,55.06,35.96,8.99,0,0,0,0,-2.244794417,-2.271297031
44.69,47.9,1.07,8412.5,0.973,17.722,1.2812,55.06,35.96,8.99,0,0,0,0,-2.142873301,-2.211121327
59.77,62.17,1.04,8368.22,0.976,20.024,1.1816,55.06,35.96,8.99,0,0,0,0,-2.160176168,-2.161913277
42.42,42.97,1.01,8344.63,0.968,15.901,1.3618,55.06,35.96,8.99,0,0,0,0,-2.350019955,-2.279131132
43.83,47.91,1.09,8228.04,0.969,16.276,1.3515,50.52,37.11,12.37,0,0,0,0,-2.262132881,-2.24262463
57.21,59.72,1.04,8232.72,0.975,18.577,1.2258,50.52,37.11,12.37,0,0,0,0,-2.086150173,-2.193485659
56.47,58.84,1.04,8320.35,0.972,17.348,1.4236,54.29,38.1,7.62,0,0,0,0,-2.133944533,-2.271202756
54.14,56.42,1.04,7762.37,0.972,15.898,1.3304,52.48,31.68,7.92,7.92,0,0,0,-2.179179183,-2.186393377
57.13,59.58,1.04,8078.85,0.975,18.538,1.2975,56.99,34.41,8.6,0,0,0,0,-2.213532049,-2.120500325
58.16,60.6,1.04,8186.86,0.973,17.902,1.4012,55.56,36.36,8.08,0,0,0,0,-2.145199112,-2.259091481
58.1,60.57,1.04,7876.8,0.974,18.081,1.2774,54.64,32.99,8.25,4.12,0,0,0,-2.114340865,-2.158811683
42.24,42.62,1.01,7912.84,0.965,14.116,1.5014,54.64,32.99,8.25,4.12,0,0,0,-2.341974886,-2.410932464
61.91,64.25,1.04,7904.28,0.976,19.484,1.193,55.06,31.46,13.48,0,0,0,0,-2.116511394,-2.077415548
43.02,43.76,1.02,7926.51,0.968,15.371,1.3651,55.06,31.46,13.48,0,0,0,0,-2.250268442,-2.328668449
54.94,60.09,1.09,7791.01,0.968,14.933,1.6122,53.25,33.77,7.79,5.19,0,0,0,-2.186074804,-2.213977587
59.44,61.87,1.04,7785.67,0.975,18.188,1.27,56.99,30.11,8.6,4.3,0,0,0,-2.199293536,-2.136652177
54.15,59.97,1.11,7658.69,0.968,15.223,1.6994,55.84,33.77,7.79,2.6,0,0,0,-2.28864226,-2.246189031
54.25,59.12,1.09,7327.62,0.966,13.57,1.8909,55.56,29.63,9.88,4.94,0,0,0,-2.294019782,-2.269061181
53.59,59.86,1.12,7651.73,0.967,14.687,1.8827,55.56,34.57,9.88,0,0,0,0,-2.188295361,-2.217441579
48.87,55.7,1.14,6619.86,0.962,12.845,2.4973,56.99,34.41,8.6,0,0,0,0,-2.283744259,-2.321402301
51.25,57.76,1.13,7000.34,0.963,13.649,2.1267,52.69,38.71,8.6,0,0,0,0,-2.251805554,-2.240132754
52.52,59.35,1.13,7339.43,0.966,14.18,1.8873,54.22,33.73,9.64,2.41,0,0,0,-2.236566612,-2.248014911
49.17,56.32,1.15,7355.79,0.964,13.661,2.1559,51.65,37.36,10.99,0,0,0,0,-2.286972041,-2.369031856
48.99,55.93,1.14,6694.44,0.961,12.817,2.395,52.48,39.6,7.92,0,0,0,0,-2.261343709,-2.363606527
50.08,57.15,1.14,7183.36,0.965,13.687,1.962,52.81,35.96,8.99,2.25,0,0,0,-2.25926738,-2.235236786
53.81,60.6,1.13,7005.27,0.966,14.209,1.7471,54.22,33.73,9.64,2.41,0,0,0,-2.255506488,-2.27180883
56.51,59.81,1.06,8055.45,0.97,16.497,1.4434,52,37.33,10.67,0,0,0,0,-2.263500414,-2.258336699
55.19,60.03,1.09,8204.94,0.968,15.752,1.4723,50.62,39.51,9.88,0,0,0,0,-2.145227,-2.237017127
56.23,58.98,1.05,7863.23,0.97,16.166,1.4395,50.68,35.62,13.7,0,0,0,0,-2.156595182,-2.209684698
54.86,58.72,1.07,7811.09,0.97,15.714,1.498,54.93,30.99,14.08,0,0,0,0,-2.238933732,-2.243012371
55.34,58.86,1.06,7836.49,0.969,15.617,1.491,50.65,36.36,10.39,2.6,0,0,0,-2.175366996,-2.232662147
55.18,59.4,1.08,7814.63,0.969,15.658,1.5319,53.42,32.88,10.96,2.74,0,0,0,-2.230110524,-2.231584504
54.55,59.95,1.1,7855.77,0.968,14.556,1.6024,56.16,27.4,16.44,0,0,0,0,-2.204034407,-2.239373421
53.93,59.74,1.11,7950.38,0.969,15.523,1.4692,50.65,36.36,10.39,2.6,0,0,0,-2.201056218,-2.264610351
54.41,59.21,1.09,7759.79,0.967,15.05,1.6839,51.9,35.44,10.13,2.53,0,0,0,-2.201429034,-2.24911009
54.63,59.96,1.1,7657.03,0.969,14.86,1.4874,50.65,33.77,12.99,2.6,0,0,0,-2.176776463,-2.281431706
55.4,57.39,1.04,7881.42,0.969,15.71,1.4709,53.62,34.78,11.59,0,0,0,0,-2.230663725,-2.238098071
56.73,59.17,1.04,8046.96,0.97,16.467,1.4706,52,37.33,10.67,0,0,0,0,-2.254393509,-2.263061872
53.92,59.76,1.11,7915.67,0.969,15.518,1.4708,50.65,36.36,10.39,2.6,0,0,0,-2.145608165,-2.21597911
53.48,60.21,1.13,7958.04,0.967,15.008,1.6532,51.81,38.55,9.64,0,0,0,0,-2.223353544,-2.221790196
56.89,59.25,1.04,7954.39,0.971,17.238,1.2889,53.62,34.78,11.59,0,0,0,0,-2.195283808,-2.138303284
53.12,59.52,1.12,7324.88,0.967,14.631,1.7839,55.56,34.57,9.88,0,0,0,0,-2.192260274,-2.257016009
56.31,60.11,1.07,7850.23,0.97,16.334,1.3816,50.68,35.62,13.7,0,0,0,0,-2.176882314,-2.22270494
53.87,59.86,1.11,7686.71,0.967,14.975,1.6164,51.9,35.44,10.13,2.53,0,0,0,-2.123705127,-2.263111557
58.04,59.65,1.03,8142.51,0.971,17.308,1.4322,56.16,38.36,5.48,0,0,0,0,-2.150196113,-2.233135757
36.11,43.21,1.2,8208.91,0.963,13.781,1.591,56.16,38.36,5.48,0,0,0,0,-2.278327475,-2.380579375
56.57,58.8,1.04,8184.43,0.965,14.559,1.501,56.16,38.36,5.48,0,0,0,0,-2.278697267,-2.31123494
49.82,51.58,1.04,8212.46,0.965,14.254,1.634,56.16,38.36,5.48,0,0,0,0,-2.290904341,-2.355181449
55.7,59.78,1.07,7796.01,0.969,15.559,1.5354,53.25,36.36,5.19,5.19,0,0,0,-2.222882495,-2.223754147
41.94,42.58,1.02,8326.28,0.966,15.008,1.5026,56.44,39.6,3.96,0,0,0,0,-2.280484254,-2.388795689
70.19,73.39,1.05,7395.32,0.965,14.257,1.8222,56.63,38.55,4.82,0,0,0,0,-2.224203581,-2.236696577
79.82,82.35,1.03,7761.14,0.972,18.203,1.4539,58.24,38.46,3.3,0,0,0,0,-2.151417662,-2.15115779
35.59,41.53,1.17,8939.57,0.972,18.656,1.232,61.38,34.48,4.14,0,0,0,0,-2.156270404,-2.241904881
35.14,35.83,1.02,9292.85,0.967,14.912,1.396,61.83,33.2,4.98,0,0,0,0,-2.26554318,-2.399460304
37.41,48.7,1.3,9354,0.972,19.302,1.1315,61.83,33.2,4.98,0,0,0,0,-2.214398372,-2.217288672
51.17,56.09,1.1,8535.15,0.967,14.891,1.5071,60.82,36.08,3.09,0,0,0,0,-2.247857751,-2.341659944
40.19,43.7,1.09,9405.2,0.978,21.899,1.018,61.83,33.2,4.98,0,0,0,0,-2.149720524,-2.111482882
82.02,84.35,1.03,7489.59,0.972,18.031,1.5779,56.82,36.36,6.82,0,0,0,0,-2.070557048,-2.147018787
12.88,13.91,1.08,4737.71,0.826,2.433,8.129,58.08,37.13,4.79,0,0,0,0,-3.35860279,-3.435868688
35.82,48.33,1.35,9298.2,0.971,18.573,1.1366,53.02,42.7,4.27,0,0,0,0,-2.253760988,-2.205302415
5,7.14,1.43,3578.93,0.69,1.1,10.5762,56.96,32.91,5.06,5.06,0,0,0,-3.803157069,-3.793841672
52.98,55.56,1.05,7642.27,0.97,15.415,1.4266,52.29,34.86,5.5,7.34,0,0,0,-2.229653211,-2.268701652
54.7,57.28,1.05,7904.9,0.972,17.036,1.3563,54.29,38.1,3.81,3.81,0,0,0,-2.166898607,-2.264948794
35.2,47.96,1.36,9069.15,0.97,17.891,1.1974,53.79,40.43,4.33,1.44,0,0,0,-2.174667274,-2.27283585
55.53,59.88,1.08,8002.85,0.968,16.001,1.4923,53.25,38.96,7.79,0,0,0,0,-2.20750045,-2.235830776
52.27,56.24,1.08,7796.12,0.962,14.053,1.6064,50.52,45.36,4.12,0,0,0,0,-2.371841124,-2.325623027
54.6,57.16,1.05,8462.44,0.974,18.985,1.1989,54.64,39.18,6.19,0,0,0,0,-2.172874774,-2.227102254
40.9,41.95,1.03,8452.1,0.966,15.073,1.4189,54.64,39.18,6.19,0,0,0,0,-2.289750395,-2.381186318
54.65,57.2,1.05,8367.03,0.973,18.193,1.2191,52.48,39.6,7.92,0,0,0,0,-2.213356037,-2.244399281
43.04,50.22,1.17,8574.77,0.971,17.556,1.3058,56.99,38.71,4.3,0,0,0,0,-2.233837474,-2.269199024
58.26,60.6,1.04,8587.03,0.975,20.015,1.1884,56.99,38.71,4.3,0,0,0,0,-2.194364748,-2.238645561
55.74,59.94,1.08,7928.09,0.968,15.994,1.4332,54.67,37.33,5.33,2.67,0,0,0,-2.234237735,-2.225414071
56.2,58.65,1.04,8542.7,0.973,18.416,1.2831,54.29,41.9,3.81,0,0,0,0,-2.103026437,-2.206802005
54.22,56.35,1.04,8036.27,0.971,16.527,1.3947,54.29,36.19,5.71,3.81,0,0,0,-2.158030392,-2.190798224
54.79,57.31,1.05,8272.3,0.973,17.717,1.2868,54.64,35.05,6.19,4.12,0,0,0,-2.238691207,-2.185944098
54.91,59.2,1.08,8179.68,0.968,16.337,1.4392,54.43,40.51,5.06,0,0,0,0,-2.219752219,-2.275173477
43.2,49.66,1.15,8412.92,0.971,17.191,1.2915,55.06,35.96,8.99,0,0,0,0,-2.274888125,-2.203059054
58.16,60.58,1.04,8396.62,0.975,19.679,1.1772,55.06,35.96,8.99,0,0,0,0,-2.051646253,-2.162622015
