PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-H2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DH2 - INF),LOG(DH2 - 1 bar)
16.14,35.27,2.19,7624.24,0.924,6.167,0.8493,55.56,39.51,4.94,0,0,0,0,-2.018385446,-2.015694627
9.9,11.2,1.13,5592.41,0.79,1.98,2.4003,55.56,39.51,4.94,0,0,0,0,-2.607579034,-2.521602665
22.08,26.49,1.2,6615.12,0.875,3.666,1.329,55.56,39.51,4.94,0,0,0,0,-2.230579064,-2.226560056
18.34,24.96,1.36,7933.79,0.938,7.613,0.701,56.04,35.16,8.79,0,0,0,0,-1.88726836,-1.926547298
17.8,24.58,1.38,8009.6,0.94,7.613,0.7027,56.04,35.16,8.79,0,0,0,0,-1.892611278,-1.890242559
12.12,16.58,1.37,7615.83,0.879,3.558,1.4256,56.04,35.16,8.79,0,0,0,0,-2.314782922,-2.307872744
20.95,31.42,1.5,7736.23,0.945,8.318,0.6319,56.04,35.16,8.79,0,0,0,0,-1.795609016,-1.854835356
29.71,36.67,1.23,7632.72,0.945,8.715,0.5976,56.04,35.16,8.79,0,0,0,0,-1.801193635,-1.730729071
14.62,19.96,1.36,7309.95,0.892,4.112,1.2095,56.04,35.16,8.79,0,0,0,0,-2.238931395,-2.180205698
24.41,27.12,1.11,7636.85,0.946,8.998,0.577,56.04,35.16,8.79,0,0,0,0,-1.836168674,-1.743223908
12.42,14.28,1.15,6279.16,0.842,2.669,1.8157,56.04,35.16,8.79,0,0,0,0,-2.394046967,-2.394443639
22.41,24.92,1.11,7558.6,0.92,5.604,0.9898,56.04,35.16,8.79,0,0,0,0,-1.966251823,-1.984737132
14.44,16.76,1.16,7399.21,0.879,3.573,1.4681,56.04,35.16,8.79,0,0,0,0,-2.185707702,-2.244987056
17.42,20.24,1.16,7999.88,0.928,6.503,0.8103,56.04,35.16,8.79,0,0,0,0,-2.031170137,-2.008155147
25.43,25.81,1.02,7775.41,0.929,6.615,0.783,56.04,35.16,8.79,0,0,0,0,-1.943332753,-2.12625119
21.7,22.7,1.05,6238.11,0.859,3.061,1.6455,56.04,35.16,8.79,0,0,0,0,-2.305187165,-2.477047483
17.56,20.38,1.16,8017.55,0.93,6.522,0.8099,56.04,35.16,8.79,0,0,0,0,-2.030934338,-1.939497658
30.7,60.6,1.97,8016.43,0.963,13.23,0.4289,56.04,35.16,8.79,0,0,0,0,-1.614338869,-1.531908146
22.31,45.58,2.04,7689.26,0.952,9.644,0.5557,56.04,35.16,8.79,0,0,0,0,-1.801284222,-1.738413232
22.49,28.81,1.28,7263.98,0.916,5.562,0.9698,56.04,35.16,8.79,0,0,0,0,-1.990000673,-2.044114527
14.81,19.59,1.32,7056.63,0.876,3.547,1.4462,56.04,35.16,8.79,0,0,0,0,-2.334996611,-2.301555745
15.53,22.86,1.47,8248.69,0.931,7.012,0.7479,53.4,38.83,7.77,0,0,0,0,-1.95938432,-2.040464229
16.6,23.3,1.4,8265.31,0.933,7.018,0.7495,53.4,38.83,7.77,0,0,0,0,-1.969254162,-2.056037668
19.79,31.46,1.59,7883.31,0.94,7.801,0.6689,53.4,38.83,7.77,0,0,0,0,-1.802528618,-1.928765712
12.25,20.75,1.69,7396.27,0.878,3.643,1.3654,53.4,38.83,7.77,0,0,0,0,-2.262111258,-2.227689182
30.02,37.2,1.24,7787.52,0.939,8.133,0.6359,53.4,38.83,7.77,0,0,0,0,-1.894094906,-1.803628251
14.11,20.37,1.44,7339.63,0.878,3.803,1.2873,53.4,38.83,7.77,0,0,0,0,-2.265330297,-2.341340733
24.04,25.54,1.06,7737.85,0.942,8.438,0.6057,53.4,38.83,7.77,0,0,0,0,-1.861391077,-1.875232216
31.62,34.43,1.09,8249.14,0.955,10.808,0.506,53.4,38.83,7.77,0,0,0,0,-1.747662919,-1.756559772
22.91,25.69,1.12,7252.06,0.91,5.15,1.0561,53.4,38.83,7.77,0,0,0,0,-2.028230245,-2.02290407
13.29,15.07,1.13,6535.47,0.819,2.319,2.1425,53.4,38.83,7.77,0,0,0,0,-2.645194538,-2.614235261
25.48,31.18,1.22,7807.21,0.944,8.417,0.6254,53.4,38.83,7.77,0,0,0,0,-1.852303517,-1.795408301
27.26,27.99,1.03,7963.05,0.924,6.41,0.8277,53.4,38.83,7.77,0,0,0,0,-1.912484271,-2.018525589
25.8,60.45,2.34,8227.3,0.96,12.253,0.4504,53.4,38.83,7.77,0,0,0,0,-1.601434359,-1.662808314
14.67,16.27,1.11,6890.39,0.853,2.963,1.6898,53.4,38.83,7.77,0,0,0,0,-2.545524814,-2.379357367
19.46,25.28,1.3,7779.09,0.906,4.963,1.0368,53.4,38.83,7.77,0,0,0,0,-2.139447936,-2.066784803
13.47,17.28,1.28,7648.4,0.86,3.141,1.5702,53.4,38.83,7.77,0,0,0,0,-2.47460352,-2.354690885
15.91,16.97,1.07,6599.61,0.857,2.975,1.6493,51.52,36.36,12.12,0,0,0,0,-2.509650212,-2.443745525
16.9,17.55,1.04,5831.86,0.844,2.756,1.8206,55.14,37.38,7.48,0,0,0,0,-2.53865305,-2.552756879
10.53,14.61,1.39,7067.08,0.853,2.76,1.6264,53.4,31.07,7.77,7.77,0,0,0,-2.418411137,-2.479401814
19.18,31.16,1.62,7092.54,0.934,6.648,0.7005,53.4,31.07,7.77,7.77,0,0,0,-1.89912666,-1.873671128
22.81,25.09,1.1,7223.02,0.938,7.17,0.6615,53.4,31.07,7.77,7.77,0,0,0,-1.801095251,-1.920449771
21.52,24.6,1.14,6637.37,0.905,4.402,1.139,53.4,31.07,7.77,7.77,0,0,0,-2.061460744,-2.137429403
12.53,16.61,1.33,6362.8,0.857,2.778,1.6894,53.4,31.07,7.77,7.77,0,0,0,-2.427156422,-2.427702842
23.64,29.58,1.25,7072.98,0.939,7.127,0.6748,53.4,31.07,7.77,7.77,0,0,0,-1.873792753,-1.969443974
28.76,44.4,1.54,7410.51,0.946,8.11,0.63,53.4,31.07,7.77,7.77,0,0,0,-1.738098787,-1.786344083
10.92,15.42,1.41,6018.07,0.828,2.299,1.9883,53.4,31.07,7.77,7.77,0,0,0,-2.448811808,-2.413217957
25.24,60.3,2.39,7522.12,0.957,10.549,0.4851,53.4,31.07,7.77,7.77,0,0,0,-1.699798812,-1.651952239
14.24,15.38,1.08,6113.7,0.841,2.523,1.8066,53.4,31.07,7.77,7.77,0,0,0,-2.50063731,-2.472646793
19.17,24.55,1.28,6917.6,0.902,4.357,1.1225,53.4,31.07,7.77,7.77,0,0,0,-2.090676448,-2.11655493
13.25,16.87,1.27,6761.66,0.853,2.747,1.6756,53.4,31.07,7.77,7.77,0,0,0,-2.447475716,-2.434237988
41.73,46.16,1.11,7457.74,0.957,10.799,0.465,53.4,31.07,7.77,7.77,0,0,0,-1.639191608,-1.643100851
20.47,26.86,1.31,7386.05,0.916,5.169,0.9152,53.4,31.07,7.77,7.77,0,0,0,-2.017141381,-2.086629687
10.63,14.68,1.38,7335.06,0.866,3.244,1.5373,57.89,33.68,8.42,0,0,0,0,-2.309331396,-2.283171359
10.72,15.72,1.47,7261.33,0.871,3.282,1.5276,57.89,33.68,8.42,0,0,0,0,-2.262198981,-2.404725091
20.48,31.47,1.54,7488,0.941,7.676,0.69,57.89,33.68,8.42,0,0,0,0,-1.861553025,-1.965873559
12.65,20.99,1.66,6850.63,0.881,3.595,1.416,57.89,33.68,8.42,0,0,0,0,-2.253352163,-2.246100648
30.21,35.95,1.19,7267.39,0.941,8.057,0.6517,57.89,33.68,8.42,0,0,0,0,-1.79698925,-1.910805889
14.17,21.03,1.48,6842.27,0.882,3.775,1.3049,57.89,33.68,8.42,0,0,0,0,-2.253234248,-2.20465756
31.82,35.66,1.12,7489.48,0.955,10.43,0.5236,57.89,33.68,8.42,0,0,0,0,-1.670361774,-1.650654447
31.56,34.24,1.08,7794.07,0.956,10.839,0.5233,57.89,33.68,8.42,0,0,0,0,-1.665693514,-1.709911702
22,24.65,1.12,7123.98,0.914,5.181,1.0678,57.89,33.68,8.42,0,0,0,0,-2.072289805,-2.028875528
14.31,16.62,1.16,6898.9,0.871,3.291,1.5735,57.89,33.68,8.42,0,0,0,0,-2.327794223,-2.319987062
42,63.83,1.52,7830.66,0.962,12.503,0.46,57.89,33.68,8.42,0,0,0,0,-1.525026916,-1.588840584
26.94,27.21,1.01,7430.5,0.925,6.255,0.8427,57.89,33.68,8.42,0,0,0,0,-1.957335547,-2.020412988
30.11,59.64,1.98,7748.74,0.961,12.174,0.4681,57.89,33.68,8.42,0,0,0,0,-1.523786373,-1.597122776
30.79,34.78,1.13,7566.43,0.955,10.568,0.5206,57.89,33.68,8.42,0,0,0,0,-1.730060753,-1.653054349
20.89,26.75,1.28,6909.91,0.908,5.029,1.0706,57.89,33.68,8.42,0,0,0,0,-2.099527269,-2.005748583
14.47,17.53,1.21,6688.68,0.866,3.195,1.5936,57.89,33.68,8.42,0,0,0,0,-2.313849107,-2.326427231
13.03,14.06,1.08,7743.22,0.857,2.977,1.7259,57.89,33.68,8.42,0,0,0,0,-2.327893703,-2.561181955
17.29,22.49,1.3,7854.4,0.933,6.78,0.7971,56.44,35.64,7.92,0,0,0,0,-1.887515605,-2.073349856
20.52,31.4,1.53,7608.73,0.938,7.419,0.7133,56.44,35.64,7.92,0,0,0,0,-1.941774844,-1.960457044
12.65,19.48,1.54,7029.55,0.874,3.455,1.4638,56.44,35.64,7.92,0,0,0,0,-2.31103285,-2.243630417
27.37,35.44,1.29,7437.37,0.937,7.76,0.6775,56.44,35.64,7.92,0,0,0,0,-1.825221358,-1.829292243
13.29,19.36,1.46,6956.05,0.876,3.626,1.38,56.44,35.64,7.92,0,0,0,0,-2.268216023,-2.267968926
23.9,25.53,1.07,7529.9,0.941,8.047,0.6512,56.44,35.64,7.92,0,0,0,0,-1.860478705,-1.771434592
11.29,13.01,1.15,6197.35,0.824,2.351,1.9981,56.44,35.64,7.92,0,0,0,0,-2.475356503,-2.472814434
16.52,17.05,1.03,6427.54,0.853,2.873,1.7733,56.44,35.64,7.92,0,0,0,0,-2.522169245,-2.58463925
31.3,34.23,1.09,7638.02,0.953,10.335,0.5363,56.44,35.64,7.92,0,0,0,0,-1.773575457,-1.722846697
18.95,24.12,1.27,7330.61,0.906,4.914,1.0703,56.44,35.64,7.92,0,0,0,0,-2.128465748,-2.190980774
15.5,16.99,1.1,7116.86,0.86,3.109,1.5969,56.44,35.64,7.92,0,0,0,0,-2.4417556,-2.436916857
11.87,19.9,1.68,6762.49,0.87,3.103,1.4437,51.52,28.28,12.12,8.08,0,0,0,-2.379471132,-2.291198437
13.58,19.03,1.4,6690.96,0.874,3.28,1.3537,51.52,28.28,12.12,8.08,0,0,0,-2.271019301,-2.219910554
47.13,54.66,1.16,7139.57,0.952,9.103,0.5282,51.52,28.28,12.12,8.08,0,0,0,-1.701717823,-1.678824121
21.62,25.01,1.16,6612.5,0.908,4.476,1.0987,51.52,28.28,12.12,8.08,0,0,0,-2.003431268,-2.137940598
31.47,45.78,1.45,7003.21,0.949,8.586,0.5752,51.52,28.28,12.12,8.08,0,0,0,-1.744205629,-1.761991885
20.77,45.48,2.19,7014.35,0.944,7.762,0.6003,51.52,28.28,12.12,8.08,0,0,0,-1.780706423,-1.780609335
12.84,16.75,1.3,6201.72,0.855,2.73,1.6263,51.52,28.28,12.12,8.08,0,0,0,-2.368251456,-2.405256902
44.06,47.76,1.08,6372.71,0.959,11.473,0.4587,55.56,32.32,8.08,4.04,0,0,0,-1.570785784,-1.519507373
22.42,37.43,1.67,6114.31,0.919,5.495,0.9121,55.56,32.32,8.08,4.04,0,0,0,-2.021378263,-1.9251365
18.61,24,1.29,7605.49,0.935,6.961,0.7373,55.56,32.32,8.08,4.04,0,0,0,-1.972360722,-1.93234631
15.92,23.24,1.46,7638.08,0.935,6.889,0.7497,55.56,32.32,8.08,4.04,0,0,0,-1.905687483,-1.887562601
20.59,32.88,1.6,7364.95,0.944,7.985,0.6484,55.56,32.32,8.08,4.04,0,0,0,-1.831974874,-1.848195189
14.26,23.43,1.64,6453.12,0.886,3.748,1.3137,55.56,32.32,8.08,4.04,0,0,0,-2.244355184,-2.210878133
32.45,38.99,1.2,7153.61,0.946,8.515,0.6056,55.56,32.32,8.08,4.04,0,0,0,-1.775453794,-1.721265025
24,29.12,1.21,7420.14,0.946,8.691,0.6038,55.56,32.32,8.08,4.04,0,0,0,-1.799668242,-1.766168257
16.85,20.56,1.22,6732.09,0.895,4.11,1.206,55.56,32.32,8.08,4.04,0,0,0,-2.082054774,-2.148884347
31.51,35.06,1.11,7618.36,0.957,10.71,0.5035,55.56,32.32,8.08,4.04,0,0,0,-1.641105074,-1.701955388
14.64,16.37,1.12,7003.61,0.87,3.246,1.4865,55.56,32.32,8.08,4.04,0,0,0,-2.232270605,-2.330314227
24.39,34.3,1.41,7692.05,0.951,9.409,0.5648,55.56,32.32,8.08,4.04,0,0,0,-1.724416924,-1.837873418
21.58,26.57,1.23,7144.71,0.902,4.461,1.1448,55.56,32.32,8.08,4.04,0,0,0,-2.114260676,-2.115062769
27.6,27.89,1.01,7339.96,0.928,6.355,0.8056,55.56,32.32,8.08,4.04,0,0,0,-1.969948422,-2.061756162
16.82,19.6,1.16,7600.03,0.924,5.913,0.8564,55.56,32.32,8.08,4.04,0,0,0,-2.02215736,-2.045934136
31.13,61.33,1.97,7625.13,0.962,12.131,0.4496,55.56,32.32,8.08,4.04,0,0,0,-1.574147088,-1.572751949
23.09,47.67,2.06,7413.43,0.951,9.36,0.5581,55.56,32.32,8.08,4.04,0,0,0,-1.779332656,-1.804820276
18.62,19.15,1.03,5472.47,0.854,2.84,1.6716,55.56,32.32,8.08,4.04,0,0,0,-2.394996483,-2.292927712
31.76,36.31,1.14,7459.46,0.957,10.783,0.4999,55.56,32.32,8.08,4.04,0,0,0,-1.63201227,-1.674045483
21.83,27.05,1.24,6776.45,0.912,5.142,1.0248,55.56,32.32,8.08,4.04,0,0,0,-2.0531154,-2.058530625
14.51,18.35,1.26,6558.45,0.871,3.271,1.5231,55.56,32.32,8.08,4.04,0,0,0,-2.213137077,-2.324626347
18.7,25.1,1.34,7624.22,0.938,7.451,0.6954,56.04,30.77,13.19,0,0,0,0,-1.877966993,-1.907007555
11.96,16.88,1.41,6982.46,0.879,3.491,1.3894,56.04,30.77,13.19,0,0,0,0,-2.30229461,-2.321248412
21.7,32.82,1.51,7436.17,0.948,8.584,0.6056,56.04,30.77,13.19,0,0,0,0,-1.755767385,-1.854920224
14.61,17.12,1.17,5669.28,0.842,2.543,1.846,56.04,30.77,13.19,0,0,0,0,-2.471997129,-2.457600794
32.46,38.97,1.2,7278,0.95,9.235,0.563,56.04,30.77,13.19,0,0,0,0,-1.720306019,-1.718055432
24.57,29.08,1.18,7470.99,0.949,9.151,0.5704,56.04,30.77,13.19,0,0,0,0,-1.766247016,-1.806895685
17.79,21.74,1.22,6653.13,0.901,4.34,1.1194,56.04,30.77,13.19,0,0,0,0,-2.103358726,-2.047401247
34.5,39.92,1.16,7432.17,0.961,11.754,0.4566,56.04,30.77,13.19,0,0,0,0,-1.656580327,-1.609596202
29.32,31.89,1.09,5787.83,0.921,5.633,0.9526,56.04,30.77,13.19,0,0,0,0,-1.886407832,-1.916465076
18.24,30.11,1.65,5143.42,0.881,3.592,1.4448,56.04,30.77,13.19,0,0,0,0,-2.212405548,-2.184912042
23.02,25.67,1.12,7030.5,0.92,5.493,0.9656,56.04,30.77,13.19,0,0,0,0,-1.969253939,-2.095263823
14.95,17.37,1.16,6827.06,0.88,3.501,1.4253,56.04,30.77,13.19,0,0,0,0,-2.188617457,-2.277500297
24.82,34.32,1.38,7730.06,0.956,10.179,0.5229,56.04,30.77,13.19,0,0,0,0,-1.715091531,-1.748745986
24.82,27.89,1.12,6748.61,0.911,4.848,1.0924,56.04,30.77,13.19,0,0,0,0,-2.023256281,-2.059612383
24.82,26.35,1.06,6205.6,0.866,3.074,1.6892,56.04,30.77,13.19,0,0,0,0,-2.268005717,-2.362705815
27.26,27.66,1.01,7461.29,0.933,6.819,0.7539,56.04,30.77,13.19,0,0,0,0,-1.827378888,-1.909387244
31.02,61.18,1.97,7630.21,0.965,13.009,0.4209,56.04,30.77,13.19,0,0,0,0,-1.533308878,-1.59678091
33.44,36.66,1.1,7522.04,0.96,11.655,0.4581,56.04,30.77,13.19,0,0,0,0,-1.652126881,-1.620027736
15.72,20.14,1.28,6727.14,0.88,3.561,1.4073,56.04,30.77,13.19,0,0,0,0,-2.287486274,-2.300881517
13.37,15.01,1.12,7325.18,0.866,3.114,1.5733,56.04,30.77,13.19,0,0,0,0,-2.346716548,-2.378285705
31.38,37.17,1.18,7597.27,0.962,12.56,0.4283,56.04,30.77,13.19,0,0,0,0,-1.553995611,-1.639481664
31.81,36.67,1.15,6341.81,0.942,7.908,0.6257,54.43,32.91,7.59,5.06,0,0,0,-1.770840049,-1.730765003
31.32,35.28,1.13,7376.16,0.929,6.522,0.7731,54.43,32.91,7.59,5.06,0,0,0,-1.833858771,-1.892099732
13.06,17.7,1.36,7476.02,0.903,4.501,1.0714,54.43,32.91,7.59,5.06,0,0,0,-2.159143617,-2.097551773
8.4,10.81,1.29,6027.86,0.806,2.009,2.2978,54.43,32.91,7.59,5.06,0,0,0,-2.546962711,-2.587473021
7.34,10.84,1.48,6242.88,0.807,2.001,2.2877,54.43,32.91,7.59,5.06,0,0,0,-2.60304113,-2.542870801
22.52,27.86,1.24,7178.55,0.932,6.63,0.767,54.43,32.91,7.59,5.06,0,0,0,-1.887952094,-1.937796616
11.86,19.25,1.62,6234.28,0.864,3.072,1.5421,54.43,32.91,7.59,5.06,0,0,0,-2.283685929,-2.381597911
14.82,17.44,1.18,6497.77,0.87,3.249,1.4943,54.43,32.91,7.59,5.06,0,0,0,-2.318821933,-2.256421131
10.44,11.74,1.13,5832.2,0.802,1.997,2.2492,54.43,32.91,7.59,5.06,0,0,0,-2.511751902,-2.674948786
11.07,11.51,1.04,5061.28,0.788,1.81,2.499,54.43,32.91,7.59,5.06,0,0,0,-2.749703804,-2.705788484
20.28,33.78,1.67,7210.08,0.923,5.735,0.8967,54.43,32.91,7.59,5.06,0,0,0,-1.938353665,-2.012905223
23.25,23.33,1,3939.04,0.811,2.087,2.108,54.43,32.91,7.59,5.06,0,0,0,-2.628551496,-2.656716412
21.13,26.49,1.25,7154.92,0.932,6.717,0.7453,54.43,32.91,7.59,5.06,0,0,0,-1.934753852,-1.934133986
9.77,11.12,1.14,5280.23,0.783,1.785,2.4975,54.43,32.91,7.59,5.06,0,0,0,-2.697327359,-2.60120232
44.13,47.94,1.09,6397.69,0.96,11.663,0.4488,57.89,29.47,8.42,4.21,0,0,0,-1.550969262,-1.524241017
18.68,24.22,1.3,7560.85,0.935,6.976,0.7339,57.89,29.47,8.42,4.21,0,0,0,-1.980740588,-1.925593726
16.19,23.35,1.44,7564.54,0.937,6.999,0.7317,57.89,29.47,8.42,4.21,0,0,0,-1.907735834,-1.960224486
20.81,32.94,1.58,7357.86,0.944,8.052,0.6409,57.89,29.47,8.42,4.21,0,0,0,-1.785446105,-1.914286336
15.18,23.91,1.58,6267.47,0.889,3.789,1.2768,57.89,29.47,8.42,4.21,0,0,0,-2.19945611,-2.199665125
32.62,39.14,1.2,7126.47,0.947,8.634,0.5964,57.89,29.47,8.42,4.21,0,0,0,-1.775444366,-1.800576801
24.21,29.18,1.21,7426.78,0.947,8.708,0.5987,57.89,29.47,8.42,4.21,0,0,0,-1.725577251,-1.797653614
32.13,37.69,1.17,7371.46,0.959,11.118,0.4807,57.89,29.47,8.42,4.21,0,0,0,-1.533795683,-1.664417266
46.93,52.17,1.11,7577.15,0.965,12.668,0.4392,57.89,29.47,8.42,4.21,0,0,0,-1.590053486,-1.511431271
21.42,25.2,1.18,6956,0.915,5.189,0.9975,57.89,29.47,8.42,4.21,0,0,0,-2.017160808,-1.985976664
14.86,16.94,1.14,6755.06,0.873,3.299,1.4685,57.89,29.47,8.42,4.21,0,0,0,-2.215339604,-2.207269092
23.66,33.91,1.43,7573.61,0.951,9.231,0.5725,57.89,29.47,8.42,4.21,0,0,0,-1.697783908,-1.803331519
27.47,27.89,1.02,7300.25,0.929,6.394,0.7923,57.89,29.47,8.42,4.21,0,0,0,-1.970787198,-1.920862711
31.09,61.49,1.98,7570.77,0.963,12.273,0.4447,57.89,29.47,8.42,4.21,0,0,0,-1.46536366,-1.566268812
18.62,19.41,1.04,5386.02,0.854,2.82,1.6743,57.89,29.47,8.42,4.21,0,0,0,-2.326995477,-2.465054024
22.24,27.31,1.23,6814.97,0.915,5.243,1.0009,57.89,29.47,8.42,4.21,0,0,0,-1.943954197,-2.064591793
14.55,19.13,1.31,6599.45,0.873,3.335,1.4859,57.89,29.47,8.42,4.21,0,0,0,-2.220838469,-2.277572258
13.67,14.81,1.08,7240.73,0.861,2.963,1.625,57.89,29.47,8.42,4.21,0,0,0,-2.370957023,-2.195767867
15.02,30.24,2.01,5992.94,0.885,3.752,1.2956,56.96,32.91,7.59,2.53,0,0,0,-2.227006266,-2.176946023
7.98,14.79,1.85,5767.74,0.812,2.093,2.2997,56.96,32.91,7.59,2.53,0,0,0,-2.628859101,-2.479917283
17.21,20.81,1.21,7142.37,0.914,5.235,0.9626,56.96,32.91,7.59,2.53,0,0,0,-2.067613049,-1.913976149
10.48,13.57,1.3,6284.54,0.831,2.379,1.9479,56.96,32.91,7.59,2.53,0,0,0,-2.518025587,-2.464195945
22.8,26.42,1.16,7179.21,0.932,6.691,0.7802,56.96,32.91,7.59,2.53,0,0,0,-1.97161988,-1.883020014
46.5,51.14,1.1,7209.83,0.942,8.132,0.6596,56.96,32.91,7.59,2.53,0,0,0,-1.76361917,-1.704624955
20.3,33.87,1.67,7155.62,0.922,5.781,0.9308,56.96,32.91,7.59,2.53,0,0,0,-1.971805082,-1.96072158
21.54,21.9,1.02,7069.34,0.877,3.58,1.3771,56.96,32.91,7.59,2.53,0,0,0,-2.327028404,-2.22165681
10.85,16.69,1.54,6773.87,0.861,3.094,1.5629,56.96,32.91,7.59,2.53,0,0,0,-2.338032098,-2.30720066
22.21,26.55,1.2,6100.96,0.873,3.381,1.4208,56.96,32.91,7.59,2.53,0,0,0,-2.221132302,-2.304282868
18.51,26.24,1.42,6380.05,0.904,4.513,1.0583,56.63,28.92,9.64,4.82,0,0,0,-2.128473296,-2.176558046
15.89,20.53,1.29,6842.43,0.908,4.678,1.0473,56.63,28.92,9.64,4.82,0,0,0,-2.1358056,-2.232388768
10.46,12.3,1.18,5754.27,0.818,2.107,2.101,56.63,28.92,9.64,4.82,0,0,0,-2.47704858,-2.638131643
20.31,20.73,1.02,6729.04,0.868,3.179,1.4953,56.63,28.92,9.64,4.82,0,0,0,-2.285168932,-2.308342044
13.4,14.1,1.05,4622.92,0.81,1.999,2.2561,56.63,28.92,9.64,4.82,0,0,0,-2.476545341,-2.677004788
24.51,28.63,1.17,7616.45,0.916,5.448,0.9829,51.4,37.38,7.48,3.74,0,0,0,-2.037715876,-2.05638205
13.25,21.21,1.6,7114.73,0.895,4.163,1.2432,51.4,37.38,7.48,3.74,0,0,0,-2.187964754,-2.323312448
27.24,36,1.32,6652.05,0.925,6.036,0.9381,51.4,37.38,7.48,3.74,0,0,0,-1.969879123,-1.972272835
36.59,56.16,1.53,7351.38,0.937,7.323,0.768,51.4,37.38,7.48,3.74,0,0,0,-1.788639159,-1.76405109
18.91,35.15,1.86,7153.5,0.917,5.443,1.0051,51.4,37.38,7.48,3.74,0,0,0,-2.030557261,-1.984241642
12.57,32.12,2.55,7327.57,0.901,4.387,1.1982,51.4,37.38,7.48,3.74,0,0,0,-2.268198212,-2.158877293
29.3,33.15,1.13,7395.54,0.932,6.858,0.7836,56.63,33.73,9.64,0,0,0,0,-1.9393876,-1.934307266
7.48,10.81,1.45,6058.1,0.799,1.95,2.4434,56.63,33.73,9.64,0,0,0,0,-2.607998436,-2.594782632
23.17,28.58,1.23,6816.21,0.906,4.858,1.0076,56.63,33.73,9.64,0,0,0,0,-2.055311008,-2.0271226
21.47,26.06,1.21,7261.51,0.93,6.481,0.8123,56.63,33.73,9.64,0,0,0,0,-1.964671973,-2.014418486
22.61,32.14,1.42,7216.73,0.923,5.836,0.9061,56.63,33.73,9.64,0,0,0,0,-2.01756969,-1.970733398
21.26,21.58,1.02,7105.1,0.868,3.353,1.4836,56.63,33.73,9.64,0,0,0,0,-2.301954441,-2.176094857
23.64,47.88,2.03,7406.21,0.941,7.826,0.707,56.63,33.73,9.64,0,0,0,0,-1.737390729,-1.767363896
14.51,14.88,1.03,4805.18,0.815,2.182,2.1493,56.63,33.73,9.64,0,0,0,0,-2.443705608,-2.556109816
9.63,11.19,1.16,5274.26,0.776,1.747,2.6819,56.63,33.73,9.64,0,0,0,0,-2.68617951,-2.752701587
22.29,26.87,1.21,5768.86,0.866,3.245,1.4676,56.63,33.73,9.64,0,0,0,0,-2.355734812,-2.173618967
29.68,33.55,1.13,7138.48,0.928,6.537,0.7857,55.06,35.96,8.99,0,0,0,0,-1.85930728,-1.952324715
14.32,17.3,1.21,7611.9,0.894,4.235,1.198,55.06,35.96,8.99,0,0,0,0,-2.191169491,-2.182840124
23.04,28.38,1.23,6776.7,0.901,4.635,1.0612,55.06,35.96,8.99,0,0,0,0,-2.155078577,-2.183961685
16.39,21.04,1.28,7279.2,0.907,4.95,1.0316,55.06,35.96,8.99,0,0,0,0,-2.121472067,-2.110347688
21.93,26.06,1.19,7686.27,0.929,6.636,0.8237,55.06,35.96,8.99,0,0,0,0,-1.841744371,-1.9389677
11.11,13.49,1.21,7130.3,0.858,3.065,1.6002,55.06,35.96,8.99,0,0,0,0,-2.331658236,-2.347460426
32.51,50.1,1.54,7515.74,0.936,7.447,0.7433,55.06,35.96,8.99,0,0,0,0,-1.848958971,-1.858182862
23.62,47.88,2.03,7691.51,0.938,7.506,0.7446,55.06,35.96,8.99,0,0,0,0,-1.873756651,-1.823674841
19.96,22.91,1.15,7660.91,0.926,6.308,0.8556,55.06,35.96,8.99,0,0,0,0,-1.967914809,-1.976208148
10.33,13.64,1.32,7200.09,0.853,2.905,1.702,55.06,35.96,8.99,0,0,0,0,-2.400755354,-2.293123553
11.16,15.33,1.37,7398.87,0.886,3.765,1.3452,57.89,33.68,8.42,0,0,0,0,-2.292780019,-2.256313176
18.97,22.87,1.21,7330.14,0.918,5.617,0.9449,57.89,33.68,8.42,0,0,0,0,-2.008130235,-2.037791315
25.67,37.4,1.46,6946.51,0.929,6.567,0.836,57.89,33.68,8.42,0,0,0,0,-1.886217572,-1.877555692
19.17,34.09,1.78,6744.73,0.908,4.879,1.0783,57.89,33.68,8.42,0,0,0,0,-1.951529931,-2.077744347
13.74,33.56,2.44,6743.32,0.907,4.757,1.0458,57.89,33.68,8.42,0,0,0,0,-2.128249009,-2.09693063
26.98,34.29,1.27,7303.12,0.919,5.849,0.8936,53.68,37.89,8.42,0,0,0,0,-1.955549284,-1.980086223
11.08,16.24,1.47,7604.65,0.891,4.055,1.2494,53.68,37.89,8.42,0,0,0,0,-2.218100855,-2.276669064
13,22.28,1.71,6890.1,0.893,4.196,1.1563,53.68,37.89,8.42,0,0,0,0,-2.253172744,-2.226302573
22.71,28.64,1.26,6366.52,0.898,4.467,1.0658,53.68,37.89,8.42,0,0,0,0,-2.109481935,-2.1291275
15.87,21.01,1.32,7189.66,0.903,4.721,1.0741,53.68,37.89,8.42,0,0,0,0,-2.202651969,-2.125749601
21.93,25.26,1.15,7301.45,0.925,6.398,0.8372,53.68,37.89,8.42,0,0,0,0,-1.938873322,-1.882618291
