PLD (Å),LCD (Å),LCD/PLD,Sacc (m2/g),Porosity,Pore Volume (cm3/g),Qst-CO2 (kJ/mol),%C,%H,%N,%O,%Metalloid,%Halogen,%Ametal,LOG(DCO2 - INF),LOG(DCO2 - 1 bar)
7.4,11.14,1.51,4673.32,0.759,1.696,13.876,54.02,45.98,0,0,0,0,0,-3.778884725,-3.773167203
9.19,10.83,1.18,6300.32,0.787,1.945,14.9832,55.56,40.4,0,4.04,0,0,0,-3.872442156,-3.86105233
16.34,24.79,1.52,7001.3,0.905,4.895,8.7336,55.56,40.4,0,4.04,0,0,0,-3.243180213,-3.314076701
9.86,11.57,1.17,5276.56,0.777,1.811,14.9484,55.56,40.4,0,4.04,0,0,0,-3.982250599,-3.98326779
20.1,22.29,1.11,5834.12,0.845,2.819,12.6455,55.56,40.4,0,4.04,0,0,0,-3.623796626,-3.614639343
9.99,12.67,1.27,6581.31,0.813,2.281,13.6421,58.62,39.08,2.3,0,0,0,0,-3.76274751,-3.718377399
17.19,18.2,1.06,6318.17,0.832,2.539,12.3141,58.62,39.08,2.3,0,0,0,0,-3.758241537,-3.720162809
20.66,25.08,1.21,6497.22,0.861,3.266,11.7101,58.62,39.08,2.3,0,0,0,0,-3.582236128,-3.52139686
17.69,24.7,1.4,7069.69,0.913,5.327,8.1498,56.04,39.56,4.4,0,0,0,0,-3.259837397,-3.273785326
11.47,13.66,1.19,7184.46,0.864,3.297,10.0643,56.04,39.56,4.4,0,0,0,0,-3.445176078,-3.477421462
20.62,24.53,1.19,6236.99,0.856,3.102,11.4216,56.04,39.56,4.4,0,0,0,0,-3.592991159,-3.513045135
15.18,19.51,1.28,4956.31,0.835,2.379,15.5311,51.52,32.32,8.08,8.08,0,0,0,-3.870700594,-3.882486775
8.38,10.41,1.24,4106.02,0.751,1.426,17.3655,51.52,32.32,8.08,8.08,0,0,0,-4.109859062,-4.120252633
8.72,13.15,1.51,4917.98,0.785,1.729,14.0182,51.52,32.32,8.08,8.08,0,0,0,-3.939256269,-3.896615056
15.15,24.98,1.65,5487.17,0.892,3.818,8.291,51.52,32.32,8.08,8.08,0,0,0,-3.372799226,-3.404648436
14.46,34.39,2.38,5549.43,0.902,4.318,7.5611,51.52,32.32,8.08,8.08,0,0,0,-3.260045395,-3.204770133
12.57,18.59,1.48,7287.62,0.89,4.298,8.4173,61.45,38.55,0,0,0,0,0,-3.334462101,-3.336284671
12.48,18.43,1.48,7268.46,0.892,4.294,8.1769,61.45,38.55,0,0,0,0,0,-3.373430071,-3.349553272
28.44,35.9,1.26,7147.83,0.943,8.638,6.7377,61.45,38.55,0,0,0,0,0,-2.846684867,-2.964261616
18.6,25.39,1.36,6543.2,0.885,4.051,10.4945,61.45,38.55,0,0,0,0,0,-3.557816987,-3.446356559
11.75,15.92,1.35,6335.53,0.827,2.525,11.6277,61.45,38.55,0,0,0,0,0,-3.691099242,-3.701257746
34.93,38.6,1.11,7114.62,0.938,7.738,8.1968,61.45,38.55,0,0,0,0,0,-2.960404964,-3.022305602
9.6,12.73,1.33,6695.14,0.82,2.428,12.7069,61.45,38.55,0,0,0,0,0,-3.631212743,-3.678554213
17.94,19.21,1.07,5793.91,0.838,2.69,13.4944,61.45,38.55,0,0,0,0,0,-3.734163696,-3.749758394
11.86,13.91,1.17,7354.54,0.876,3.66,8.9934,61.45,38.55,0,0,0,0,0,-3.372589168,-3.40187515
11.11,13.65,1.23,5993.99,0.811,2.239,12.3991,61.45,38.55,0,0,0,0,0,-3.648956145,-3.682407905
18.37,23.72,1.29,7218.85,0.923,6.088,7.7207,61.45,38.55,0,0,0,0,0,-3.196709026,-3.260968668
19.12,23.87,1.25,7240.29,0.923,6.143,7.3138,61.45,38.55,0,0,0,0,0,-3.117628141,-3.119940026
13.67,16.66,1.22,6272.05,0.845,2.814,11.7711,61.45,38.55,0,0,0,0,0,-3.640407584,-3.619125799
17.24,23.44,1.36,5803.88,0.888,4.021,9.1097,60,36.92,0,3.08,0,0,0,-3.389140228,-3.374445829
7.8,12.93,1.66,5272.77,0.776,1.756,13.5005,60,36.92,0,3.08,0,0,0,-3.733862971,-3.795083398
33.21,33.93,1.02,4305.03,0.841,2.722,25.3585,60,36.92,0,3.08,0,0,0,-4.25344475,-3.842656984
10.76,20.69,1.92,4554.42,0.819,2.29,28.4458,60,36.92,0,3.08,0,0,0,-4.511951772,-4.140844282
8.76,11.03,1.26,5914.26,0.8,2.037,13.4468,60,36.92,0,3.08,0,0,0,-3.751175202,-3.722407748
23.81,30.76,1.29,7038.4,0.906,5.139,13.5552,57.89,42.11,0,0,0,0,0,-3.434683907,-3.441260519
17.46,24.72,1.42,7247.18,0.91,5.352,8.5486,57.89,42.11,0,0,0,0,0,-3.241100853,-3.33769053
20.72,22.99,1.11,6401.63,0.852,3.102,13.6255,57.89,42.11,0,0,0,0,0,-3.575214055,-3.604879471
18.3,22.66,1.24,6018.2,0.837,2.828,12.2635,55.14,44.86,0,0,0,0,0,-3.604169252,-3.569271025
9.78,12.7,1.3,6244.27,0.804,2.069,13.1582,58.62,34.48,2.3,4.6,0,0,0,-3.705940403,-3.745823546
15.89,17.96,1.13,5733.12,0.824,2.31,12.9409,58.62,34.48,2.3,4.6,0,0,0,-3.750612793,-3.853260957
20.73,25.13,1.21,5850.52,0.854,2.97,12.5814,58.62,34.48,2.3,4.6,0,0,0,-3.607520469,-3.57145465
7.25,11.18,1.54,5826.5,0.787,1.796,14.6891,56.04,30.77,4.4,8.79,0,0,0,-3.909272388,-3.871291256
7.39,11.32,1.53,5945.29,0.787,1.804,14.791,56.04,30.77,4.4,8.79,0,0,0,-3.900042593,-3.837768074
15.05,24.74,1.64,6605.7,0.906,4.524,9.0904,56.04,30.77,4.4,8.79,0,0,0,-3.310067116,-3.33077429
17.01,22.72,1.34,5580.71,0.845,2.613,14.0331,56.04,30.77,4.4,8.79,0,0,0,-3.750353102,-3.69664119
9.93,12.85,1.29,5441.85,0.789,1.814,13.5729,56.04,30.77,4.4,8.79,0,0,0,-3.775592441,-3.797696762
15.14,24.8,1.64,5844.59,0.891,3.681,10.0364,51.52,24.24,8.08,16.16,0,0,0,-3.460529645,-3.469450562
10.64,15.79,1.48,6809.91,0.874,3.467,10.1414,57.89,35.79,2.11,4.21,0,0,0,-3.477390436,-3.492018561
5.62,10.09,1.79,4904.14,0.752,1.491,15.8183,57.89,35.79,2.11,4.21,0,0,0,-3.969386685,-4.043671461
18.77,24.26,1.29,6114.83,0.86,3.108,13.9972,57.89,35.79,2.11,4.21,0,0,0,-3.611461107,-3.633163209
7.87,11.92,1.51,6077.07,0.791,1.905,13.8233,57.89,35.79,2.11,4.21,0,0,0,-3.800498849,-3.787151618
19.41,23.24,1.2,5875.72,0.846,2.755,14.8261,57.89,35.79,2.11,4.21,0,0,0,-3.758056621,-3.690026816
7.7,11.37,1.48,4674.14,0.77,1.635,14.6123,58.62,34.48,2.3,4.6,0,0,0,-3.988141615,-3.959305468
18.66,25.59,1.37,5761.79,0.875,3.534,12.483,58.62,34.48,2.3,4.6,0,0,0,-3.509204,-3.543975524
35.09,53.11,1.51,6424.59,0.941,7.878,6.7128,58.62,34.48,2.3,4.6,0,0,0,-2.880455488,-2.95482817
14.41,33.66,2.34,5653.87,0.902,4.306,7.9157,51.52,32.32,8.08,8.08,0,0,0,-3.237075875,-3.255225231
17.11,23.51,1.37,5887.86,0.884,4.038,9.0251,59.42,40.58,0,0,0,0,0,-3.412550281,-3.363368067
10.76,20.57,1.91,4455.84,0.814,2.292,28.2608,59.42,40.58,0,0,0,0,0,-4.795567817,-4.088197408
8.78,22.89,2.61,5007.61,0.83,2.55,10.81,59.42,40.58,0,0,0,0,0,-3.589082791,-3.615599781
27.91,35.61,1.28,6963.77,0.943,8.377,6.558,59.49,35.44,5.06,0,0,0,0,-2.843099132,-2.90727057
18.37,25.06,1.36,6436.76,0.885,3.928,10.3291,59.49,35.44,5.06,0,0,0,0,-3.453599381,-3.473515605
11.55,15.61,1.35,6265.01,0.827,2.449,11.4776,59.49,35.44,5.06,0,0,0,0,-3.671474108,-3.646242092
9.45,12.82,1.36,6438,0.821,2.355,11.8743,59.49,35.44,5.06,0,0,0,0,-3.65584511,-3.650101575
17.68,24.55,1.39,7180.92,0.92,5.79,7.8287,59.49,35.44,5.06,0,0,0,0,-3.275534523,-3.155985021
17.67,18.92,1.07,5788.03,0.839,2.64,13.423,59.49,35.44,5.06,0,0,0,0,-3.764883193,-3.690242941
16.13,34.51,2.14,6869.79,0.92,5.766,6.7155,59.49,35.44,5.06,0,0,0,0,-3.208503242,-3.190038536
18.28,23.42,1.28,7079.84,0.922,5.94,7.6783,59.49,35.44,5.06,0,0,0,0,-3.217450874,-3.192778032
12.64,21.19,1.68,5835.74,0.845,2.721,14.4205,59.49,35.44,5.06,0,0,0,0,-3.698400686,-3.704494726
19.18,23.34,1.22,7076.13,0.923,5.965,7.5175,59.49,35.44,5.06,0,0,0,0,-3.265414411,-3.10593945
20.61,25.22,1.22,6732.54,0.868,3.366,11.7513,59.49,35.44,5.06,0,0,0,0,-3.569628065,-3.498716401
11.98,16.67,1.39,7252.46,0.882,3.874,9.1323,56.04,39.56,4.4,0,0,0,0,-3.469334655,-3.462715671
6.17,9.46,1.53,5641.41,0.765,1.68,13.5075,56.04,39.56,4.4,0,0,0,0,-3.846125043,-3.925696822
28.16,35.8,1.27,6911.18,0.937,7.81,7.3885,56.04,39.56,4.4,0,0,0,0,-3.122700465,-3.001522907
18.33,25.87,1.41,6249.93,0.873,3.639,11.2878,56.04,39.56,4.4,0,0,0,0,-3.500428538,-3.550840962
33.28,37.19,1.12,7150.57,0.932,6.944,11.1536,56.04,39.56,4.4,0,0,0,0,-3.255745599,-3.118832364
8.25,11.55,1.4,6512.98,0.803,2.152,13.953,56.04,39.56,4.4,0,0,0,0,-3.862500597,-3.763220066
16.71,24.69,1.48,7199.99,0.912,5.323,8.2566,56.04,39.56,4.4,0,0,0,0,-3.263038103,-3.348627822
9.57,11.59,1.21,6011.19,0.795,2.005,13.1135,56.04,39.56,4.4,0,0,0,0,-3.759033065,-3.859571356
17.93,23.67,1.32,7016.34,0.916,5.543,8.5598,56.04,39.56,4.4,0,0,0,0,-3.145891641,-3.250317527
12.32,20.84,1.69,5550.21,0.831,2.515,14.5508,56.04,39.56,4.4,0,0,0,0,-3.824085224,-3.786784355
18.24,23.96,1.31,7138.72,0.915,5.51,7.9887,56.04,39.56,4.4,0,0,0,0,-3.24540083,-3.245097021
20.88,23.96,1.15,6309.07,0.856,3.1,12.836,56.04,39.56,4.4,0,0,0,0,-3.732179557,-3.567212246
18.55,26.04,1.4,6091.46,0.879,3.641,10.9138,54.02,36.78,9.2,0,0,0,0,-3.528548531,-3.531283412
17.3,24.6,1.42,6904.79,0.914,5.271,7.9039,54.02,36.78,9.2,0,0,0,0,-3.196668832,-3.20034866
13.88,33.12,2.39,6938.05,0.916,5.324,7.3072,54.02,36.78,9.2,0,0,0,0,-3.222416464,-3.195961622
17.9,23.52,1.31,6874.76,0.918,5.44,8.4924,54.02,36.78,9.2,0,0,0,0,-3.236434587,-3.233526187
18.66,23.69,1.27,6689.51,0.917,5.491,8.0923,54.02,36.78,9.2,0,0,0,0,-3.243254684,-3.216063982
27.49,35.64,1.3,6212.76,0.933,7.094,7.4939,57.89,37.89,4.21,0,0,0,0,-2.958143029,-3.008629822
17.72,24.98,1.41,5592.22,0.866,3.291,12.474,57.89,37.89,4.21,0,0,0,0,-3.572243143,-3.536426184
7.97,11.02,1.38,5730.07,0.787,1.92,13.0891,57.89,37.89,4.21,0,0,0,0,-3.715793216,-3.777811389
16.57,24.68,1.49,6690.16,0.908,4.945,9.1368,57.89,37.89,4.21,0,0,0,0,-3.222440833,-3.36931722
15.03,34.95,2.33,6294.99,0.906,4.893,7.8448,57.89,37.89,4.21,0,0,0,0,-3.376871037,-3.33103772
8.13,12.6,1.55,5797.41,0.798,2.004,14.1366,57.89,37.89,4.21,0,0,0,0,-3.842128844,-3.800754489
12.36,20.66,1.67,4762.11,0.819,2.277,18.9233,57.89,37.89,4.21,0,0,0,0,-4.062970513,-3.974437319
18.65,23.34,1.25,6625.84,0.91,5.079,8.3237,57.89,37.89,4.21,0,0,0,0,-3.231672975,-3.261176871
17.39,23,1.32,6002.76,0.845,2.807,13.5963,57.89,37.89,4.21,0,0,0,0,-3.839058124,-3.756781709
11.54,15.66,1.36,6558.76,0.871,3.242,9.7758,56.04,30.77,4.4,8.79,0,0,0,-3.550565654,-3.471458575
7.95,11.6,1.46,5769,0.786,1.77,14.9212,56.04,30.77,4.4,8.79,0,0,0,-3.848287793,-3.818914141
16.13,18.99,1.18,6355.12,0.893,3.888,9.3754,56.04,30.77,4.4,8.79,0,0,0,-3.425400469,-3.423522486
27.43,34.81,1.27,6724.27,0.939,7.673,7.0957,61.45,33.73,4.82,0,0,0,0,-3.017452918,-2.95480655
17.69,24.79,1.4,6066.94,0.877,3.582,11.4949,61.45,33.73,4.82,0,0,0,0,-3.550351238,-3.509125823
17.59,24.57,1.4,7006.83,0.916,5.361,9.3672,61.45,33.73,4.82,0,0,0,0,-3.212473867,-3.264397041
17.3,19.82,1.15,6013.23,0.83,2.431,14.8675,61.45,33.73,4.82,0,0,0,0,-3.803139202,-3.778114007
15.31,34.72,2.27,6600.19,0.914,5.29,7.5945,61.45,33.73,4.82,0,0,0,0,-3.262001611,-3.15730491
19.01,22.86,1.2,6874.5,0.918,5.501,8.3214,61.45,33.73,4.82,0,0,0,0,-3.176530234,-3.188535642
18.87,24.23,1.28,5881.42,0.856,3.04,11.8949,61.45,33.73,4.82,0,0,0,0,-3.615425136,-3.585496731
12.79,27.66,2.16,4797.14,0.839,2.632,22.7981,59.55,35.96,4.49,0,0,0,0,-4.173780584,-3.901061374
27.46,35.37,1.29,6510.72,0.937,7.389,7.2921,59.55,35.96,4.49,0,0,0,0,-2.942403046,-3.005125266
17.74,24.94,1.41,5859.61,0.872,3.439,11.9986,59.55,35.96,4.49,0,0,0,0,-3.501404826,-3.556628757
31.06,49.11,1.58,6534.77,0.931,6.719,9.6384,59.55,35.96,4.49,0,0,0,0,-3.18442236,-3.143140464
8.79,11.92,1.36,5879.77,0.797,2.02,13.0606,59.55,35.96,4.49,0,0,0,0,-3.728875765,-3.755450006
16.66,24.67,1.48,6880.33,0.912,5.158,9.3932,59.55,35.96,4.49,0,0,0,0,-3.245711742,-3.276529558
15.9,17.92,1.13,5770.64,0.824,2.33,14.2667,59.55,35.96,4.49,0,0,0,0,-3.802838912,-3.815279538
18.17,23.32,1.28,6592.4,0.914,5.269,8.6833,59.55,35.96,4.49,0,0,0,0,-3.260880034,-3.324408294
18.7,23.28,1.25,6800.49,0.914,5.283,8.7953,59.55,35.96,4.49,0,0,0,0,-3.259903136,-3.273279955
16.5,22.38,1.36,6045.27,0.85,2.915,12.3351,59.55,35.96,4.49,0,0,0,0,-3.617071288,-3.658139233
27.45,35.35,1.29,6513.65,0.936,7.004,7.4087,58.62,32.18,4.6,4.6,0,0,0,-2.934627367,-3.042945981
17.55,24.01,1.37,5947.67,0.871,3.261,11.2492,58.62,32.18,4.6,4.6,0,0,0,-3.523347515,-3.510656987
9.94,14.32,1.44,5660.58,0.807,2.015,12.6357,58.62,32.18,4.6,4.6,0,0,0,-3.636501133,-3.730456728
33.49,38.18,1.14,6207.45,0.903,4.516,15.6943,58.62,32.18,4.6,4.6,0,0,0,-3.576498045,-3.557028276
10.21,13.21,1.29,5758.13,0.795,1.913,13.2495,58.62,32.18,4.6,4.6,0,0,0,-3.75603998,-3.722495894
14.31,34.84,2.44,6279.05,0.909,4.828,7.612,58.62,32.18,4.6,4.6,0,0,0,-3.323720352,-3.25135025
18.14,22.88,1.26,6629.64,0.913,4.998,9.1943,58.62,32.18,4.6,4.6,0,0,0,-3.307261245,-3.285780151
8.14,11.27,1.38,5528.31,0.776,1.678,14.561,59.49,30.38,10.13,0,0,0,0,-3.792819197,-3.831405079
8.29,10.84,1.31,4591.79,0.779,1.678,13.0358,59.49,30.38,10.13,0,0,0,0,-4.001761273,-3.924259083
27.38,35.07,1.28,6510.67,0.94,7.609,6.8393,59.49,30.38,10.13,0,0,0,0,-2.971594422,-2.931893928
17.69,24.69,1.4,5923.72,0.879,3.558,11.0285,59.49,30.38,10.13,0,0,0,0,-3.38324217,-3.444189932
9.94,15.55,1.56,5672.25,0.819,2.21,12.5909,59.49,30.38,10.13,0,0,0,0,-3.636218668,-3.684645243
10.05,13.19,1.31,5916.24,0.811,2.11,11.8368,59.49,30.38,10.13,0,0,0,0,-3.654629652,-3.651643372
17.63,24.56,1.39,6777.02,0.918,5.334,8.7371,59.49,30.38,10.13,0,0,0,0,-3.267547102,-3.26586879
17.58,19.71,1.12,5335.84,0.834,2.423,14.1537,59.49,30.38,10.13,0,0,0,0,-3.698327759,-3.748370098
11.48,13.71,1.19,6709.21,0.869,3.247,8.9081,59.49,30.38,10.13,0,0,0,0,-3.424664837,-3.398263489
12.52,21.29,1.7,5355.71,0.837,2.477,16.4174,59.49,30.38,10.13,0,0,0,0,-3.866833629,-3.713364687
18.71,24.28,1.3,5918.18,0.859,3.026,11.5926,59.49,30.38,10.13,0,0,0,0,-3.570524929,-3.49316984
17.24,23.01,1.33,5362.45,0.881,3.601,10.5051,58.21,32.84,2.99,5.97,0,0,0,-3.502192297,-3.531508595
7.82,12.99,1.66,4457.14,0.761,1.555,16.0169,58.21,32.84,2.99,5.97,0,0,0,-3.964074954,-3.957839975
6.91,8.42,1.22,4781.71,0.75,1.478,13.3802,58.21,32.84,2.99,5.97,0,0,0,-3.67558129,-3.795588094
27.63,35.16,1.27,6505.48,0.937,7.13,7.1976,61.45,28.92,4.82,4.82,0,0,0,-3.011424265,-2.969288722
9.86,14.55,1.48,5735.06,0.811,2.057,12.6517,61.45,28.92,4.82,4.82,0,0,0,-3.704829681,-3.68243468
17.65,24.62,1.39,6721.29,0.912,4.939,9.3835,61.45,28.92,4.82,4.82,0,0,0,-3.290524515,-3.243730389
16.43,19.89,1.21,5459.89,0.823,2.228,15.5455,61.45,28.92,4.82,4.82,0,0,0,-3.792269249,-3.804463026
19.31,24.92,1.29,5349.76,0.851,2.817,12.571,61.45,28.92,4.82,4.82,0,0,0,-3.597983135,-3.592615212
17.51,23.58,1.35,5521.95,0.882,3.677,13.8749,61.19,32.84,2.99,2.99,0,0,0,-3.58648334,-3.603185635
10.99,16.47,1.5,5949.65,0.844,2.618,14.8265,61.19,32.84,2.99,2.99,0,0,0,-3.813128077,-3.77149509
10.69,20.72,1.94,4000.25,0.809,2.08,31.1494,61.19,32.84,2.99,2.99,0,0,0,-5.176436171,-4.362229842
9.58,22.6,2.36,4560.79,0.826,2.318,11.9209,61.19,32.84,2.99,2.99,0,0,0,-3.681218323,-3.708898685
8.78,10.76,1.23,5449.23,0.789,1.849,17.3963,61.19,32.84,2.99,2.99,0,0,0,-4.073119821,-3.933091539
11.84,14.92,1.26,1651.49,0.656,0.934,26.2865,61.19,32.84,2.99,2.99,0,0,0,-5.116258151,-4.804720794
20.34,23.6,1.16,4528.18,0.823,2.191,18.6139,60.56,28.17,5.63,5.63,0,0,0,-4.208095505,-4.105609356
8.47,13.49,1.59,4813.78,0.784,1.689,15.2789,60.56,28.17,5.63,5.63,0,0,0,-3.887874424,-3.912032655
17.05,23.16,1.36,4488.63,0.85,2.629,17.3127,60.56,28.17,5.63,5.63,0,0,0,-4.12417827,-3.918276236
24.42,38.47,1.58,4408.49,0.881,3.418,14.0998,60.56,28.17,5.63,5.63,0,0,0,-3.733771797,-3.627047237
8.29,21.73,2.62,4177.36,0.811,2.016,13.8921,60.56,28.17,5.63,5.63,0,0,0,-3.762323875,-3.754407767
7.79,10.92,1.4,4659.52,0.773,1.596,19.2663,60.56,28.17,5.63,5.63,0,0,0,-4.228600799,-4.066429608
9.19,14.08,1.53,4355.21,0.773,1.634,21.3593,56.63,33.73,4.82,4.82,0,0,0,-4.442213529,-4.287496993
5.05,10.2,2.02,3388.03,0.688,1.069,19.8912,56.63,33.73,4.82,4.82,0,0,0,-4.376265309,-4.288181067
7.3,16.48,2.26,5428.72,0.809,2.037,18.1455,56.63,33.73,4.82,4.82,0,0,0,-4.046104153,-4.086155027
7.44,8.84,1.19,4038.33,0.734,1.325,17.8634,56.63,33.73,4.82,4.82,0,0,0,-4.199624566,-4.158077425
10.98,15.4,1.4,4664.85,0.816,2.121,20.3012,56.63,33.73,4.82,4.82,0,0,0,-4.185912357,-4.122074416
7.63,12.91,1.69,4160.37,0.747,1.464,24.4461,53.68,37.89,4.21,4.21,0,0,0,-4.731256835,-4.379155914
17.05,21.05,1.23,4199.42,0.843,2.646,16.5516,53.68,37.89,4.21,4.21,0,0,0,-4.019455752,-3.907154469
5.76,21.07,3.66,3081.96,0.768,1.622,14.5291,53.68,37.89,4.21,4.21,0,0,0,-4.126505348,-4.005440348
16.82,23.7,1.41,5071.49,0.854,2.875,16.7031,60.56,33.8,5.63,0,0,0,0,-4.062161436,-3.880418535
10.96,20.72,1.89,3790.13,0.797,1.963,29.7736,60.56,33.8,5.63,0,0,0,0,-4.555348399,-4.235830256
8.55,10.65,1.25,5381.21,0.778,1.748,17.9667,60.56,33.8,5.63,0,0,0,0,-4.146648009,-3.963784113
6.91,9.81,1.42,4867.76,0.762,1.615,13.8356,58.44,36.36,5.19,0,0,0,0,-3.795629057,-3.866459272
7.43,13.94,1.87,4790.29,0.773,1.723,15.0602,58.44,36.36,5.19,0,0,0,0,-4.054209898,-3.965059608
16.16,23.79,1.47,4720.16,0.844,2.703,25.0785,58.44,36.36,5.19,0,0,0,0,-4.300078187,-4.019386541
20.2,31.94,1.58,4906.98,0.851,2.893,16.5203,58.44,36.36,5.19,0,0,0,0,-3.852446761,-3.869543848
5.93,7.9,1.33,4408.11,0.724,1.335,15.0277,58.44,36.36,5.19,0,0,0,0,-3.899635486,-3.995156633
7.84,23.06,2.94,4018.8,0.806,2.079,11.7013,58.44,36.36,5.19,0,0,0,0,-3.826490481,-3.748526209
8.88,10.73,1.21,4871.28,0.763,1.636,19.5768,58.44,36.36,5.19,0,0,0,0,-4.11956258,-4.01608767
10.98,16.54,1.51,5218.67,0.807,2.08,19.0503,61.45,33.73,4.82,0,0,0,0,-3.997284431,-3.961802938
17.58,23.47,1.33,4928.58,0.862,3.17,11.5934,56.63,38.55,4.82,0,0,0,0,-3.584382817,-3.669312781
12.22,16.36,1.34,3631.98,0.758,1.61,25.1843,56.63,38.55,4.82,0,0,0,0,-4.610959959,-4.443637295
10.19,20.84,2.04,3668.55,0.772,1.733,32.5111,56.63,38.55,4.82,0,0,0,0,-4.848913363,-4.35241994
8.17,23.44,2.87,3613.36,0.795,1.97,11.2854,56.63,38.55,4.82,0,0,0,0,-3.757086043,-3.677807324
7.6,10.12,1.33,4860.81,0.768,1.618,12.9948,58.9,32.88,5.48,2.74,0,0,0,-3.74332317,-3.787829016
7.05,8.67,1.23,4313.33,0.73,1.34,14.9251,58.9,32.88,5.48,2.74,0,0,0,-3.947667809,-4.019504172
8.3,23.14,2.79,3969.42,0.811,2.078,12.6349,58.9,32.88,5.48,2.74,0,0,0,-3.739933626,-3.747807493
8.31,10.75,1.29,4944.2,0.77,1.643,19.3853,58.9,32.88,5.48,2.74,0,0,0,-4.109094358,-3.978480862
21.19,23.32,1.1,5321.1,0.831,2.616,13.6966,57.33,42.67,0,0,0,0,0,-3.83772033,-3.775470618
7.78,12.76,1.64,4828.51,0.754,1.641,14.0071,57.33,42.67,0,0,0,0,0,-3.912047333,-3.9038502
24.48,38.23,1.56,5374.62,0.886,4.087,9.7782,57.33,42.67,0,0,0,0,0,-3.471314385,-3.391648573
10.59,16.54,1.56,5969.8,0.839,2.731,12.376,57.33,42.67,0,0,0,0,0,-3.761715371,-3.700895297
7.71,22.92,2.97,4821.44,0.818,2.393,11.1591,57.33,42.67,0,0,0,0,0,-3.712692694,-3.666431467
8.49,10.63,1.25,5414.91,0.781,1.902,14.465,57.33,42.67,0,0,0,0,0,-3.950237566,-3.887854265
6.32,14.36,2.27,4232.64,0.741,1.466,16.9883,56.04,39.56,4.4,0,0,0,0,-4.018393216,-4.103445766
17.17,23.5,1.37,4821.36,0.852,2.911,12.2322,56.04,39.56,4.4,0,0,0,0,-3.679685945,-3.652053457
23.9,26.11,1.09,3263.9,0.788,1.913,31.979,56.04,39.56,4.4,0,0,0,0,-4.890627958,-4.233648435
6.38,21.51,3.37,3500.37,0.778,1.784,12.2389,56.04,39.56,4.4,0,0,0,0,-3.7346308,-3.773689735
25.93,27.35,1.05,3701.39,0.806,2.094,24.6305,56.96,35.44,5.06,2.53,0,0,0,-4.422468996,-4.131428778
24.61,25.97,1.06,3223.66,0.78,1.881,28.2308,53.68,42.11,4.21,0,0,0,0,-4.611054153,-4.275773406
6.39,9.26,1.45,4649.98,0.744,1.378,15.6903,56.96,30.38,5.06,7.59,0,0,0,-3.863257106,-3.937462187
17.63,23.9,1.36,4462.94,0.861,2.893,13.6494,56.96,30.38,5.06,7.59,0,0,0,-3.759717353,-3.733048695
9.39,20.55,2.19,3367.76,0.77,1.579,28.0987,56.96,30.38,5.06,7.59,0,0,0,-4.652221845,-4.209758651
6.86,23.27,3.39,3372.56,0.791,1.784,13.0254,56.96,30.38,5.06,7.59,0,0,0,-3.870448284,-3.793044185
6.93,10.07,1.45,5003.01,0.77,1.632,13.7563,58.9,32.88,5.48,2.74,0,0,0,-3.833638005,-3.800984513
17.71,24.29,1.37,4828.9,0.872,3.335,10.6332,58.9,32.88,5.48,2.74,0,0,0,-3.502826922,-3.519806231
10.89,20.71,1.9,3802.63,0.791,1.856,19.3887,58.9,32.88,5.48,2.74,0,0,0,-4.054061274,-3.923519499
7.23,8.82,1.22,4495.6,0.731,1.345,14.7256,58.9,32.88,5.48,2.74,0,0,0,-3.807006919,-3.903841966
8.04,12.73,1.58,5984.16,0.808,2.117,11.6227,59.32,33.9,6.78,0,0,0,0,-3.605578111,-3.597178686
17.28,23.41,1.35,6012.92,0.894,4.223,10.428,59.32,33.9,6.78,0,0,0,0,-3.399280349,-3.447814738
24.75,37.91,1.53,5973.35,0.901,4.5,10.5039,59.32,33.9,6.78,0,0,0,0,-3.281027608,-3.380817605
11.13,16.23,1.46,6364.63,0.86,3.012,11.1022,59.32,33.9,6.78,0,0,0,0,-3.533053603,-3.553420394
7.17,9.52,1.33,5514.72,0.777,1.766,12.7885,59.32,33.9,6.78,0,0,0,0,-3.669763107,-3.699172815
7.54,9.51,1.26,5627.44,0.777,1.755,13.4853,59.32,33.9,6.78,0,0,0,0,-3.688827048,-3.731339236
15.75,36.43,2.31,3968.17,0.848,2.694,28.0594,59.32,33.9,6.78,0,0,0,0,-4.404380045,-4.196968103
11.46,32.29,2.82,6116.24,0.856,3.011,11.2459,59.32,33.9,6.78,0,0,0,0,-3.674470035,-3.628665944
11.47,14.91,1.3,6087.69,0.863,3.108,10.9989,59.32,33.9,6.78,0,0,0,0,-3.550316398,-3.54470758
11.45,15.6,1.36,1906.93,0.689,1.102,25.6581,59.32,33.9,6.78,0,0,0,0,-4.876808206,-4.700780119
32.04,33.4,1.04,4438.8,0.838,2.666,24.9706,56.92,36.92,6.15,0,0,0,0,-4.204439437,-3.951812493
9.31,10.97,1.18,5824.77,0.797,1.999,13.9884,56.92,36.92,6.15,0,0,0,0,-3.780649716,-3.788081017
10.34,32.29,3.12,5987.79,0.847,2.832,11.8797,56.92,36.92,6.15,0,0,0,0,-3.677705638,-3.653051171
7.83,12.29,1.57,3701.69,0.737,1.312,16.4647,54.93,28.17,5.63,11.27,0,0,0,-4.02014039,-3.999590521
